distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
5381.64,11.233,3,50.5262677,-84.7878763,11.233,2023-05-26 22:16:51,,102.0,157.0,24.0,86.0,401.0,21.5,80.5,16.0,53.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5392.87,11.239,3,50.5263062,-84.7877259,11.239,2023-05-26 22:16:52,,102.0,158.0,23.0,83.5,399.0,20.5,77.0,16.0,54.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5403.88,11.021,3,50.5263419,-84.7875713,11.021,2023-05-26 22:16:53,,98.0,158.0,22.5,81.5,258.0,19.5,74.0,16.0,55.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5414.75,10.201,3,50.5263697,-84.7874171,10.201,2023-05-26 22:16:54,,97.0,158.0,21.5,79.0,228.0,18.0,70.5,16.0,53.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5425.34,9.962,3,50.5264038,-84.7872717,9.962,2023-05-26 22:16:55,,96.0,158.0,24.0,84.5,232.0,20.0,77.0,16.0,53.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5435.9,9.743,3,50.5264393,-84.7871275,9.743,2023-05-26 22:16:56,,95.0,159.0,27.0,92.5,252.0,22.5,86.0,16.0,54.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5446.11,9.771,3,50.5264932,-84.7869991,9.771,2023-05-26 22:16:57,,95.0,159.0,29.0,98.0,338.0,24.0,93.0,16.0,54.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5456.65,9.748,3,50.5265399,-84.7868542,9.748,2023-05-26 22:16:58,,96.0,159.0,29.5,97.0,407.0,25.0,95.0,16.0,53.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5467.16,9.711,3,50.5265981,-84.7867261,9.711,2023-05-26 22:16:59,,96.0,160.0,29.5,96.0,468.0,26.0,97.0,16.0,51.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5477.68,9.542,3,50.5266422,-84.7865899,9.542,2023-05-26 22:17:00,,95.0,160.0,28.5,94.5,474.0,26.0,96.5,16.0,53.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5487.45,9.561,3,50.5266694,-84.786454,9.561,2023-05-26 22:17:01,,93.0,161.0,27.5,92.5,466.0,26.0,95.5,16.0,58.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5496.86,9.463,3,50.526696,-84.7863211,9.463,2023-05-26 22:17:02,,91.0,161.0,26.5,90.5,440.0,26.0,94.5,16.0,64.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5506.49,8.943,3,50.5267238,-84.7861817,8.943,2023-05-26 22:17:03,,89.0,161.0,25.5,88.5,319.0,25.5,93.5,16.0,71.0,0.19999999999998863,0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5515.26,8.982,3,50.5267464,-84.7860635,8.982,2023-05-26 22:17:04,,72.0,162.0,24.5,86.5,263.0,25.5,92.5,16.0,77.0,0.19999999999998863,0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5524.46,9.108,3,50.5267694,-84.7859351,9.108,2023-05-26 22:17:05,,60.0,162.0,23.5,84.5,243.0,25.5,91.5,16.0,84.0,0.19999999999998863,0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5533.32,8.914,3,50.5267918,-84.7858073,8.914,2023-05-26 22:17:06,,91.0,162.0,22.5,82.5,276.0,25.5,90.5,16.0,61.0,0.39999999999997726,0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5542.03,8.778,3,50.5268106,-84.7856809,8.778,2023-05-26 22:17:07,,91.0,163.0,23.5,85.0,341.0,25.5,90.0,16.0,50.0,0.6000000000000227,0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5551.04,8.955,3,50.5268373,-84.7855619,8.955,2023-05-26 22:17:08,,91.0,163.0,27.5,96.5,353.0,25.5,90.5,16.0,51.0,0.6000000000000227,0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5559.69,8.737,3,50.5268558,-84.7854352,8.737,2023-05-26 22:17:09,,79.0,163.0,22.0,84.0,320.0,26.0,95.5,16.0,43.0,0.8000000000000114,0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5568.38,8.718,3,50.5268776,-84.7853182,8.718,2023-05-26 22:17:10,,54.0,163.0,18.5,74.5,275.0,25.5,94.0,16.0,29.0,0.8000000000000114,0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5575.56,7.538,3,50.526887,-84.7852099,7.538,2023-05-26 22:17:11,,40.0,164.0,16.0,66.0,195.0,25.0,91.0,16.0,16.0,1.0,1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5582.29,6.936,3,50.5269001,-84.7851183,6.936,2023-05-26 22:17:12,,48.0,164.0,13.0,57.5,175.0,24.0,88.0,16.0,26.0,1.0,1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5588.65,6.502,3,50.5269037,-84.7850268,6.502,2023-05-26 22:17:13,,45.0,164.0,10.0,49.0,115.0,23.5,85.5,16.0,83.0,1.1999999999999886,1.1999999999999886,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5595.69,6.902,3,50.5268946,-84.7849266,6.902,2023-05-26 22:17:14,,43.0,164.0,7.5,41.0,99.0,23.0,82.5,16.0,46.0,1.1999999999999886,1.1999999999999886,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5602.17,6.589,3,50.526885,-84.7848276,6.589,2023-05-26 22:17:15,,71.0,164.0,11.0,51.0,142.0,23.0,83.0,16.0,48.0,1.1999999999999886,1.1999999999999886,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5608.67,6.533,3,50.5268684,-84.7847381,6.533,2023-05-26 22:17:16,,54.0,164.0,19.5,76.0,233.0,24.5,87.0,16.0,57.0,1.3999999999999773,1.3999999999999773,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5613.71,5.46,3,50.5268766,-84.7846654,5.46,2023-05-26 22:17:17,,58.0,165.0,28.0,100.0,287.0,25.5,90.5,16.0,63.0,1.3999999999999773,1.3999999999999773,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5620.63,6.494,3,50.5268664,-84.7845706,6.494,2023-05-26 22:17:18,,70.0,165.0,29.5,99.5,292.0,27.5,93.5,16.0,68.0,1.1999999999999886,1.1999999999999886,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5628.63,7.624,3,50.5268449,-84.7844537,7.624,2023-05-26 22:17:19,,74.0,165.0,31.5,99.0,315.0,29.5,96.5,16.0,49.0,1.1999999999999886,1.1999999999999886,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5635.59,7.143,3,50.5268406,-84.784354,7.143,2023-05-26 22:17:20,,53.0,166.0,36.0,96.5,319.0,27.5,93.0,16.0,51.0,1.1999999999999886,1.1999999999999886,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5642.34,6.867,3,50.5268414,-84.7842543,6.867,2023-05-26 22:17:21,,52.0,166.0,38.0,94.5,291.0,23.5,87.0,16.0,58.0,1.3999999999999773,1.3999999999999773,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5649.57,7.106,3,50.5268559,-84.7841565,7.106,2023-05-26 22:17:22,,85.0,166.0,30.5,99.5,355.0,23.5,87.0,16.0,60.0,1.6000000000000227,1.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5654.46,5.509,3,50.5268878,-84.7840953,5.509,2023-05-26 22:17:23,,88.0,167.0,29.0,98.0,415.0,27.5,94.0,16.0,53.0,1.8000000000000114,1.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5658.44,4.332,3,50.5269241,-84.7840759,4.332,2023-05-26 22:17:24,,90.0,167.0,29.5,96.0,446.0,28.5,95.5,16.0,47.0,1.6000000000000227,1.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5662.66,4.225,3,50.5269495,-84.784032,4.225,2023-05-26 22:17:25,,92.0,168.0,29.5,94.5,476.0,28.5,96.0,16.0,53.0,1.3999999999999773,1.3999999999999773,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5672.49,8.479,3,50.5269444,-84.7838898,8.479,2023-05-26 22:17:26,,94.0,168.0,30.0,92.5,469.0,28.5,96.5,16.0,54.0,1.1999999999999886,1.1999999999999886,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5679.92,7.682,3,50.5269282,-84.7837877,7.682,2023-05-26 22:17:27,,96.0,168.0,30.0,90.5,462.0,28.0,96.5,16.0,54.0,0.8000000000000114,0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5689.61,9.188,3,50.5268741,-84.7836614,9.188,2023-05-26 22:17:28,,96.0,169.0,25.0,85.0,330.0,22.5,90.5,16.0,60.0,0.19999999999998863,0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5699.14,9.381,3,50.5268235,-84.7835419,9.381,2023-05-26 22:17:29,,95.0,169.0,22.0,78.0,275.0,21.0,85.0,16.0,55.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5708.73,9.541,3,50.5267743,-84.7834231,9.541,2023-05-26 22:17:30,,96.0,169.0,19.5,70.0,237.0,20.0,79.5,16.0,50.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5718.86,10.04,3,50.5267353,-84.783289,10.04,2023-05-26 22:17:31,,95.0,169.0,17.5,63.0,213.0,19.5,74.0,16.0,48.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5728.01,9.406,3,50.5267225,-84.7831526,9.406,2023-05-26 22:17:32,,95.0,170.0,18.0,63.5,165.0,18.5,67.5,16.0,52.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5736.04,8.329,3,50.5267266,-84.7830337,8.329,2023-05-26 22:17:33,,85.0,170.0,18.0,64.0,157.0,18.5,66.5,16.0,55.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5745.82,9.445,3,50.5267223,-84.7828946,9.445,2023-05-26 22:17:34,,58.0,170.0,17.5,64.0,136.0,18.5,66.5,16.0,50.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5756.52,10.337,3,50.5267217,-84.78274,10.337,2023-05-26 22:17:35,,31.0,170.0,17.5,64.5,115.0,18.5,66.0,16.0,42.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5765.8,9.577,3,50.5267114,-84.7826054,9.577,2023-05-26 22:17:36,,5.0,170.0,17.0,63.5,0.0,17.5,64.5,16.0,35.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5773.71,8.303,3,50.526685,-84.7824939,8.303,2023-05-26 22:17:37,,0.0,170.0,17.0,63.0,0.0,17.0,62.5,16.0,27.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5783.89,9.725,3,50.5266716,-84.7823509,9.725,2023-05-26 22:17:38,,0.0,170.0,17.0,62.5,0.0,16.5,61.0,16.0,20.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5790.79,7.659,3,50.5266633,-84.782253,7.659,2023-05-26 22:17:39,,0.0,170.0,16.5,61.5,0.0,15.5,59.5,16.0,12.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5797.03,6.554,3,50.5266686,-84.7821617,6.554,2023-05-26 22:17:40,,88.0,170.0,16.5,61.0,7.0,15.0,57.5,16.0,5.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5802.19,5.582,3,50.5266819,-84.7820912,5.582,2023-05-26 22:17:41,,68.0,170.0,16.0,60.5,15.0,14.5,56.0,16.0,7.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5806.22,4.361,3,50.5266961,-84.7820351,4.361,2023-05-26 22:17:42,,47.0,170.0,16.0,59.5,22.0,13.5,54.5,16.0,28.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5810.55,4.366,3,50.5267136,-84.7819742,4.366,2023-05-26 22:17:43,,27.0,170.0,21.5,77.5,54.0,13.5,54.0,16.0,50.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5813.66,3.402,3,50.5267271,-84.7819357,3.402,2023-05-26 22:17:44,,31.0,170.0,25.0,88.0,57.0,17.0,61.0,16.0,53.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5817.47,3.643,3,50.5267323,-84.7818813,3.643,2023-05-26 22:17:45,,36.0,170.0,26.5,91.5,80.0,23.0,73.5,16.0,54.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5817.62,0.163,3,50.5267464,-84.7818382,0.163,2023-05-26 22:17:46,,54.0,170.0,27.5,94.5,96.0,29.0,85.5,16.0,54.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5820.17,2.727,3,50.5267693,-84.7818272,2.727,2023-05-26 22:17:47,,76.0,170.0,29.0,98.0,279.0,35.0,97.5,16.0,54.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5823.53,3.204,3,50.5267909,-84.7817888,3.204,2023-05-26 22:17:48,,85.0,171.0,29.0,97.5,355.0,35.0,99.5,16.0,52.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5827.72,3.955,3,50.5267932,-84.781724,3.955,2023-05-26 22:17:49,,88.0,171.0,29.5,97.0,376.0,33.5,99.5,16.0,53.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5835.02,6.487,3,50.5267625,-84.781634,6.487,2023-05-26 22:17:50,,86.0,172.0,29.5,96.0,356.0,32.0,99.0,16.0,54.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5840.78,5.955,3,50.5267485,-84.781552,5.955,2023-05-26 22:17:51,,85.0,172.0,29.0,99.0,293.0,24.0,88.0,16.0,56.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5848.3,7.083,3,50.526725,-84.7814493,7.083,2023-05-26 22:17:52,,86.0,172.0,28.5,94.5,301.0,28.0,95.5,16.0,58.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5855.98,7.557,3,50.5266988,-84.7813415,7.557,2023-05-26 22:17:53,,87.0,172.0,30.0,95.5,326.0,30.5,100.0,16.0,55.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5863.71,7.666,3,50.5266856,-84.7812314,7.666,2023-05-26 22:17:54,,92.0,173.0,29.5,94.5,339.0,28.5,97.5,16.0,51.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
5870.89,7.281,3,50.5266801,-84.7811225,7.281,2023-05-26 22:17:55,,93.0,173.0,24.0,84.0,307.0,24.5,91.5,16.0,48.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,-1.75,2023,5,26,22,4.83,236.0
5877.69,6.914,3,50.5266631,-84.7810309,6.914,2023-05-26 22:17:56,,93.0,173.0,26.5,93.0,324.0,23.0,87.0,16.0,49.0,-1.0,-1.0,10.0,19.0,-1.45,2023,5,26,22,4.83,236.0
5884.46,6.85,3,50.5266623,-84.7809304,6.85,2023-05-26 22:17:57,,93.0,174.0,26.5,92.5,333.0,25.5,93.5,16.0,49.0,-1.0,-1.0,10.0,19.0,-1.23,2023,5,26,22,4.83,236.0
5893.64,8.547,3,50.5266476,-84.7808014,8.547,2023-05-26 22:17:58,,93.0,174.0,26.0,91.5,323.0,26.5,97.0,16.0,52.0,-1.1999999999999886,-1.1999999999999886,10.0,19.0,-0.99,2023,5,26,22,4.83,236.0
5902.75,8.977,3,50.5266203,-84.7806766,8.977,2023-05-26 22:17:59,,93.0,174.0,24.5,87.5,303.0,26.0,95.5,16.0,53.0,-1.3999999999999773,-1.3999999999999773,10.0,19.0,-1.0,2023,5,26,22,4.83,236.0
5909.26,7.269,3,50.5265944,-84.7805888,7.269,2023-05-26 22:18:00,,94.0,175.0,22.0,77.5,275.0,24.0,91.5,16.0,51.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,-1.12,2023,5,26,22,4.83,236.0
5916.61,7.189,3,50.5265793,-84.7804847,7.189,2023-05-26 22:18:01,,92.0,175.0,20.5,74.0,230.0,22.0,83.0,16.0,48.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,-1.26,2023,5,26,22,4.83,236.0
5924.46,7.685,3,50.5265501,-84.7803814,7.685,2023-05-26 22:18:02,,91.0,175.0,23.5,85.5,240.0,21.5,81.0,16.0,59.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,-1.33,2023,5,26,22,4.83,236.0
5935.54,10.245,3,50.5264962,-84.7802367,10.245,2023-05-26 22:18:03,,92.0,175.0,25.0,90.5,261.0,23.5,86.5,16.0,56.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,-1.39,2023,5,26,22,4.83,236.0
5945.2,9.825,3,50.5264524,-84.7801027,9.825,2023-05-26 22:18:04,,94.0,176.0,25.0,88.0,280.0,25.5,91.5,16.0,54.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,-1.32,2023,5,26,22,4.83,236.0
5953.6,8.801,3,50.5264295,-84.7799935,8.801,2023-05-26 22:18:05,,96.0,176.0,23.5,82.0,297.0,24.0,87.0,16.0,53.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,-0.05,2023,5,26,22,4.83,236.0
5963.21,9.376,3,50.5263975,-84.7798566,9.376,2023-05-26 22:18:06,,96.0,176.0,22.5,79.0,237.0,24.0,87.0,16.0,50.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
5971.89,8.902,3,50.5263703,-84.7797393,8.902,2023-05-26 22:18:07,,92.0,176.0,24.0,88.0,206.0,23.5,84.5,16.0,62.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
5982.35,9.984,3,50.5263326,-84.7795915,9.984,2023-05-26 22:18:08,,92.0,177.0,24.0,91.0,207.0,23.0,83.5,16.0,57.0,-1.8000000000000114,-1.8000000000000114,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
5991.73,9.555,3,50.5262918,-84.779473,9.555,2023-05-26 22:18:09,,91.0,177.0,23.0,88.0,221.0,23.0,84.0,16.0,53.0,-1.8000000000000114,-1.8000000000000114,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6001.14,9.421,3,50.5262509,-84.779346,9.421,2023-05-26 22:18:10,,91.0,177.0,21.5,80.5,219.0,23.0,87.5,16.0,54.0,-1.8000000000000114,-1.8000000000000114,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6009.25,8.429,3,50.5262148,-84.7792375,8.429,2023-05-26 22:18:11,,89.0,177.0,21.0,82.0,205.0,23.0,83.5,16.0,55.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6016.58,7.619,3,50.526183,-84.7791374,7.619,2023-05-26 22:18:12,,82.0,177.0,19.5,75.5,183.0,21.5,82.0,16.0,55.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6024.22,7.664,3,50.5261516,-84.7790382,7.664,2023-05-26 22:18:13,,61.0,177.0,19.5,72.0,143.0,21.0,84.0,16.0,56.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6032.22,7.882,3,50.5261197,-84.7789279,7.882,2023-05-26 22:18:14,,83.0,178.0,23.5,81.0,153.0,23.0,87.0,16.0,55.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6040.19,7.981,3,50.5260924,-84.7788201,7.981,2023-05-26 22:18:15,,84.0,178.0,25.5,86.5,207.0,23.0,87.0,16.0,53.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6047.97,7.933,3,50.5260606,-84.7787206,7.933,2023-05-26 22:18:16,,85.0,178.0,26.5,92.5,230.0,22.5,90.0,16.0,57.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6056.09,7.912,3,50.5260238,-84.7786091,7.912,2023-05-26 22:18:17,,87.0,178.0,26.5,92.0,245.0,24.0,89.5,16.0,56.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6064.25,8.239,3,50.5259924,-84.7785027,8.239,2023-05-26 22:18:18,,88.0,179.0,25.0,88.5,258.0,25.0,89.5,16.0,55.0,-1.8000000000000114,-1.8000000000000114,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6072.13,7.868,3,50.5259553,-84.7784001,7.868,2023-05-26 22:18:19,,90.0,179.0,23.5,86.0,254.0,24.5,91.5,16.0,56.0,-1.8000000000000114,-1.8000000000000114,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6080.57,8.3,3,50.5259186,-84.7782903,8.3,2023-05-26 22:18:20,,90.0,179.0,25.5,89.0,265.0,22.5,86.5,16.0,56.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6089.25,8.596,3,50.5258773,-84.7781726,8.596,2023-05-26 22:18:21,,91.0,179.0,25.5,91.5,281.0,23.5,87.5,16.0,54.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6098.24,8.874,3,50.525832,-84.7780629,8.874,2023-05-26 22:18:22,,91.0,180.0,26.0,94.0,292.0,25.0,89.5,15.0,53.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6106.54,8.424,3,50.5257905,-84.7779532,8.424,2023-05-26 22:18:23,,92.0,180.0,26.5,96.0,294.0,26.0,91.0,15.0,54.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6115.05,8.479,3,50.5257451,-84.7778433,8.479,2023-05-26 22:18:24,,91.0,180.0,26.5,97.5,290.0,27.0,92.5,15.0,55.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6123.4,8.366,3,50.5257047,-84.7777348,8.366,2023-05-26 22:18:25,,91.0,181.0,25.5,94.5,285.0,26.5,92.0,15.0,55.0,-1.3999999999999773,-1.3999999999999773,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6131.77,8.403,3,50.5256688,-84.7776254,8.403,2023-05-26 22:18:26,,91.0,181.0,24.5,91.0,264.0,26.0,92.0,15.0,55.0,-1.3999999999999773,-1.3999999999999773,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6140.4,8.572,3,50.5256369,-84.7775071,8.572,2023-05-26 22:18:27,,91.0,181.0,23.5,88.0,254.0,25.5,91.5,15.0,55.0,-1.3999999999999773,-1.3999999999999773,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6149.15,8.744,3,50.5256055,-84.7773888,8.744,2023-05-26 22:18:28,,92.0,181.0,22.5,84.5,244.0,25.0,91.0,15.0,55.0,-1.3999999999999773,-1.3999999999999773,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6158.37,9.143,3,50.5255784,-84.7772631,9.143,2023-05-26 22:18:29,,93.0,182.0,22.0,82.5,244.0,24.5,87.0,15.0,55.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6167.99,9.42,3,50.5255459,-84.7771325,9.42,2023-05-26 22:18:30,,94.0,182.0,21.5,80.5,228.0,24.0,83.5,15.0,55.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6177.75,9.705,3,50.5255142,-84.7769974,9.705,2023-05-26 22:18:31,,94.0,182.0,21.0,78.5,220.0,23.5,79.5,15.0,56.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6187.0,9.361,3,50.5254827,-84.7768703,9.361,2023-05-26 22:18:32,,94.0,182.0,20.5,76.5,212.0,23.5,78.0,15.0,56.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6196.11,9.149,3,50.5254551,-84.7767416,9.149,2023-05-26 22:18:33,,93.0,182.0,20.0,74.0,207.0,22.5,79.0,15.0,56.0,-1.8000000000000114,-1.8000000000000114,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6204.86,8.847,3,50.5254282,-84.7766149,8.847,2023-05-26 22:18:34,,92.0,183.0,19.0,71.5,211.0,22.0,80.0,15.0,56.0,-1.8000000000000114,-1.8000000000000114,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6213.57,8.741,3,50.525405,-84.7764957,8.741,2023-05-26 22:18:35,,91.0,183.0,21.0,75.5,225.0,21.5,83.5,15.0,55.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6222.61,8.972,3,50.5253778,-84.7763685,8.972,2023-05-26 22:18:36,,91.0,183.0,24.0,87.5,245.0,22.5,83.5,15.0,55.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6231.8,9.157,3,50.5253512,-84.7762417,9.157,2023-05-26 22:18:37,,92.0,183.0,25.5,92.5,270.0,25.0,87.5,15.0,55.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6241.05,9.203,3,50.5253332,-84.7761137,9.203,2023-05-26 22:18:38,,93.0,184.0,24.5,85.0,277.0,27.0,95.0,15.0,55.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6249.96,9.017,3,50.5253189,-84.7759877,9.017,2023-05-26 22:18:39,,94.0,184.0,26.5,96.0,271.0,24.0,85.5,15.0,54.0,-1.6000000000000227,-1.6000000000000227,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
6258.97,9.004,3,50.5252914,-84.77586,9.004,2023-05-26 22:18:40,,93.0,184.0,25.5,92.0,291.0,23.0,85.0,15.0,54.0,-1.8000000000000114,-1.8000000000000114,10.0,19.0,0.0,2023,5,26,22,4.83,236.0
