cadence,calories,distance,enhanced_speed,gps_accuracy,position_lat,position_long,power,speed,timestamp,battery_soc,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
106.0,768,28449.87,5.21,2,39.0409376,-139.8905156,393.0,5.21,2022-07-11 01:55:32,,148.0,29.0,49.0,91.0,29.5,96.0,19.0,50.39999999999998,50.39999999999998,143.0,130.0,6.7,2022,7,11,1,2.73,82.0
106.0,768,28454.97,5.188,2,39.0409241,-139.8904526,380.0,5.188,2022-07-11 01:55:33,,147.0,30.0,49.0,91.5,27.0,92.5,19.0,50.799999999999955,50.799999999999955,143.0,130.0,6.93,2022,7,11,1,2.73,82.0
105.0,769,28460.29,5.191,2,39.0409104,-139.8903884,379.0,5.191,2022-07-11 01:55:34,,146.0,30.5,49.0,91.0,28.0,91.0,19.0,51.200000000000045,51.200000000000045,144.0,130.0,7.2,2022,7,11,1,2.73,82.0
105.0,769,28465.49,5.216,2,39.0408966,-139.8903242,391.0,5.216,2022-07-11 01:55:35,,147.0,33.0,50.0,93.0,29.5,91.5,19.0,51.60000000000002,51.60000000000002,144.0,130.0,7.47,2022,7,11,1,2.73,82.0
107.0,770,28470.75,5.237,2,39.040883,-139.8902606,430.0,5.237,2022-07-11 01:55:36,,146.0,36.5,51.0,97.5,30.0,93.0,19.0,52.0,52.0,145.0,130.0,7.73,2022,7,11,1,2.73,82.0
108.0,770,28475.96,5.323,2,39.0408742,-139.8901995,437.0,5.323,2022-07-11 01:55:37,,147.0,32.5,50.0,96.0,31.5,97.0,19.0,52.39999999999998,52.39999999999998,145.0,130.0,7.98,2022,7,11,1,2.73,82.0
108.0,771,28481.44,5.315,2,39.0408603,-139.8901243,437.0,5.315,2022-07-11 01:55:38,,147.0,27.0,50.0,94.0,32.5,96.5,19.0,52.799999999999955,52.799999999999955,145.0,130.0,8.0,2022,7,11,1,2.73,82.0
108.0,771,28486.95,5.403,2,39.0408513,-139.8900613,435.0,5.403,2022-07-11 01:55:39,,146.0,28.5,47.0,93.5,32.0,96.0,19.0,53.200000000000045,53.200000000000045,146.0,130.0,7.87,2022,7,11,1,2.73,82.0
109.0,771,28492.42,5.378,2,39.0408376,-139.8899881,430.0,5.378,2022-07-11 01:55:40,,148.0,32.0,47.0,94.0,31.0,95.0,19.0,53.799999999999955,53.799999999999955,146.0,130.0,7.57,2022,7,11,1,2.73,82.0
108.0,772,28497.77,5.291,2,39.0408241,-139.8899252,418.0,5.291,2022-07-11 01:55:41,,151.0,30.5,49.0,95.0,31.0,95.0,19.0,54.200000000000045,54.200000000000045,147.0,130.0,7.19,2022,7,11,1,2.73,82.0
108.0,772,28503.38,5.302,2,39.0408101,-139.8898507,414.0,5.302,2022-07-11 01:55:42,,152.0,30.0,51.0,94.5,28.0,91.5,19.0,54.60000000000002,54.60000000000002,147.0,130.0,6.92,2022,7,11,1,2.73,82.0
108.0,773,28508.64,5.32,2,39.0407966,-139.8897876,412.0,5.32,2022-07-11 01:55:43,,156.0,29.5,49.0,94.0,28.0,93.5,19.0,55.0,55.0,147.0,130.0,6.75,2022,7,11,1,2.73,82.0
107.0,773,28514.13,5.322,2,39.0407829,-139.8897237,413.0,5.322,2022-07-11 01:55:44,,159.0,29.0,52.0,93.0,29.0,94.5,19.0,55.60000000000002,55.60000000000002,148.0,130.0,6.7,2022,7,11,1,2.73,82.0
107.0,773,28519.46,5.302,2,39.0407692,-139.8896597,398.0,5.302,2022-07-11 01:55:45,,163.0,28.5,52.0,92.5,28.5,91.0,19.0,56.0,56.0,148.0,130.0,6.78,2022,7,11,1,2.73,82.0
107.0,774,28524.73,5.287,2,39.0407557,-139.8895876,403.0,5.287,2022-07-11 01:55:46,,165.0,28.0,47.0,91.5,28.0,87.5,19.0,56.39999999999998,56.39999999999998,149.0,130.0,6.95,2022,7,11,1,2.73,82.0
107.0,774,28530.19,5.284,2,39.040742,-139.8895239,408.0,5.284,2022-07-11 01:55:47,,166.0,30.5,49.0,91.5,28.0,87.5,19.0,56.799999999999955,56.799999999999955,149.0,130.0,7.21,2022,7,11,1,2.73,82.0
107.0,775,28535.49,5.262,2,39.0407283,-139.8894598,401.0,5.262,2022-07-11 01:55:48,,166.0,28.5,51.0,91.0,28.0,90.0,19.0,57.200000000000045,57.200000000000045,150.0,130.0,7.53,2022,7,11,1,2.73,82.0
106.0,775,28540.6,5.139,2,39.0407194,-139.8893977,392.0,5.139,2022-07-11 01:55:49,,167.0,26.5,50.0,90.5,28.5,91.0,19.0,57.799999999999955,57.799999999999955,150.0,130.0,7.87,2022,7,11,1,2.73,82.0
104.0,775,28545.75,5.007,2,39.0407055,-139.8893323,388.0,5.007,2022-07-11 01:55:50,,167.0,26.5,49.0,89.5,29.0,89.0,19.0,58.200000000000045,58.200000000000045,151.0,130.0,8.04,2022,7,11,1,2.73,82.0
100.0,776,28550.63,4.714,2,39.0406918,-139.8892684,298.0,4.714,2022-07-11 01:55:51,,167.0,24.5,48.0,82.0,29.0,89.5,19.0,58.60000000000002,58.60000000000002,151.0,130.0,8.09,2022,7,11,1,2.73,82.0
94.0,776,28554.98,4.213,2,39.0406783,-139.889214,236.0,4.213,2022-07-11 01:55:52,,167.0,20.0,44.0,67.0,26.0,85.5,19.0,59.0,59.0,152.0,130.0,7.98,2022,7,11,1,2.73,82.0
87.0,776,28558.99,3.746,2,39.0406691,-139.8891684,192.0,3.746,2022-07-11 01:55:53,,167.0,18.0,49.0,62.5,23.0,75.0,19.0,59.39999999999998,59.39999999999998,152.0,130.0,7.75,2022,7,11,1,2.73,82.0
80.0,776,28562.51,3.399,2,39.0406645,-139.8891225,168.0,3.399,2022-07-11 01:55:54,,168.0,18.5,49.0,64.0,21.0,67.0,19.0,59.799999999999955,59.799999999999955,153.0,130.0,7.59,2022,7,11,1,2.73,82.0
72.0,776,28565.65,2.969,2,39.0406599,-139.8890861,159.0,2.969,2022-07-11 01:55:55,,168.0,19.0,50.0,67.0,19.0,64.0,19.0,60.200000000000045,60.200000000000045,153.0,130.0,7.53,2022,7,11,1,2.73,82.0
63.0,776,28568.42,2.725,2,39.0406599,-139.8890503,135.0,2.725,2022-07-11 01:55:56,,168.0,20.0,54.0,70.0,17.5,61.0,19.0,60.60000000000002,60.60000000000002,153.0,130.0,7.64,2022,7,11,1,2.73,82.0
60.0,777,28571.01,2.704,2,39.0406509,-139.8890136,152.0,2.704,2022-07-11 01:55:57,,169.0,25.5,58.0,87.0,20.0,72.0,19.0,61.0,61.0,154.0,130.0,7.91,2022,7,11,1,2.73,82.0
64.0,777,28573.74,2.871,2,39.0406418,-139.8889862,183.0,2.871,2022-07-11 01:55:58,,169.0,30.0,53.0,95.5,22.0,75.0,19.0,61.200000000000045,61.200000000000045,154.0,130.0,8.35,2022,7,11,1,2.73,82.0
71.0,777,28576.94,3.269,2,39.0406236,-139.8889497,216.0,3.269,2022-07-11 01:55:59,,170.0,32.0,49.0,98.5,25.5,80.0,19.0,61.39999999999998,61.39999999999998,154.0,130.0,8.97,2022,7,11,1,2.73,82.0
84.0,777,28580.23,3.352,2,39.0406147,-139.8889057,295.0,3.352,2022-07-11 01:56:00,,170.0,27.0,46.0,93.5,35.0,99.0,19.0,61.799999999999955,61.799999999999955,155.0,130.0,9.68,2022,7,11,1,2.73,82.0
87.0,778,28583.8,3.588,2,39.0406144,-139.8888585,308.0,3.588,2022-07-11 01:56:01,,170.0,28.5,48.0,95.5,29.5,93.5,19.0,62.0,62.0,155.0,130.0,10.29,2022,7,11,1,2.73,82.0
93.0,778,28587.37,3.504,2,39.0406099,-139.8888133,311.0,3.504,2022-07-11 01:56:02,,170.0,28.5,51.0,96.0,29.0,92.5,19.0,62.39999999999998,62.39999999999998,155.0,130.0,10.28,2022,7,11,1,2.73,82.0
96.0,778,28591.14,3.715,2,39.0406053,-139.8887678,312.0,3.715,2022-07-11 01:56:03,,170.0,27.5,51.0,96.5,31.5,93.0,19.0,62.60000000000002,62.60000000000002,156.0,130.0,9.77,2022,7,11,1,2.73,82.0
98.0,779,28594.96,3.755,2,39.0406008,-139.8887223,374.0,3.755,2022-07-11 01:56:04,,169.0,26.5,49.0,95.5,32.5,94.0,19.0,63.0,63.0,156.0,130.0,8.96,2022,7,11,1,2.73,82.0
98.0,779,28598.79,3.857,2,39.0405917,-139.8886767,420.0,3.857,2022-07-11 01:56:05,,169.0,27.0,47.0,90.5,30.0,95.5,19.0,63.39999999999998,63.39999999999998,156.0,130.0,8.13,2022,7,11,1,2.73,82.0
99.0,780,28602.72,3.874,2,39.0405828,-139.8886232,424.0,3.874,2022-07-11 01:56:06,,168.0,27.5,49.0,94.0,28.5,95.5,19.0,63.799999999999955,63.799999999999955,156.0,130.0,7.63,2022,7,11,1,2.73,82.0
100.0,780,28606.81,3.968,2,39.040569,-139.8885766,430.0,3.968,2022-07-11 01:56:07,,168.0,27.0,50.0,96.0,29.0,96.0,19.0,64.20000000000005,64.20000000000005,157.0,130.0,7.47,2022,7,11,1,2.73,82.0
102.0,781,28610.81,3.997,2,39.0405599,-139.8885223,436.0,3.997,2022-07-11 01:56:08,,168.0,26.5,50.0,95.5,30.0,96.0,19.0,64.60000000000002,64.60000000000002,157.0,130.0,7.61,2022,7,11,1,2.73,82.0
104.0,781,28615.06,4.118,2,39.0405507,-139.8884762,443.0,4.118,2022-07-11 01:56:09,,168.0,26.0,50.0,94.5,30.5,95.5,19.0,65.0,65.0,158.0,130.0,7.95,2022,7,11,1,2.73,82.0
104.0,781,28619.26,4.034,2,39.0405371,-139.8884217,446.0,4.034,2022-07-11 01:56:10,,168.0,26.0,49.0,94.0,30.0,95.0,19.0,65.60000000000002,65.60000000000002,158.0,130.0,8.44,2022,7,11,1,2.73,82.0
101.0,782,28622.9,3.714,2,39.0405239,-139.8883777,403.0,3.714,2022-07-11 01:56:11,,168.0,24.5,51.0,85.0,29.0,92.0,19.0,66.0,66.0,158.0,130.0,8.99,2022,7,11,1,2.73,82.0
101.0,782,28626.81,3.906,2,39.0405099,-139.8883311,389.0,3.906,2022-07-11 01:56:12,,169.0,27.5,53.0,90.0,27.0,87.5,19.0,66.39999999999998,66.39999999999998,159.0,130.0,9.55,2022,7,11,1,2.73,82.0
104.0,783,28630.71,3.727,2,39.0404962,-139.8882854,436.0,3.727,2022-07-11 01:56:13,,168.0,30.5,50.0,96.5,28.5,90.5,19.0,67.0,67.0,159.0,130.0,10.2,2022,7,11,1,2.73,82.0
100.0,783,28634.46,3.714,2,39.0404916,-139.8882401,601.0,3.714,2022-07-11 01:56:14,,168.0,30.5,49.0,99.0,32.0,99.5,19.0,67.60000000000002,67.60000000000002,160.0,130.0,10.83,2022,7,11,1,2.73,82.0
93.0,784,28637.96,3.279,2,39.040496,-139.8881944,641.0,3.279,2022-07-11 01:56:15,,168.0,29.5,50.0,99.5,33.0,99.5,19.0,68.20000000000005,68.20000000000005,160.0,130.0,11.53,2022,7,11,1,2.73,82.0
87.0,785,28641.02,2.914,2,39.0405051,-139.888158,642.0,2.914,2022-07-11 01:56:16,,168.0,31.5,49.0,100.0,35.5,100.0,19.0,69.0,69.0,161.0,130.0,12.1,2022,7,11,1,2.73,82.0
85.0,785,28643.92,2.891,2,39.0405188,-139.8881213,637.0,2.891,2022-07-11 01:56:17,,168.0,31.0,47.0,99.5,35.0,100.0,19.0,69.79999999999995,69.79999999999995,162.0,130.0,12.56,2022,7,11,1,2.73,82.0
82.0,786,28646.89,3.026,2,39.0405321,-139.8880857,621.0,3.026,2022-07-11 01:56:18,,168.0,29.5,49.0,99.0,34.0,100.0,19.0,70.39999999999998,70.39999999999998,162.0,130.0,13.35,2022,7,11,1,2.73,82.0
78.0,787,28649.98,2.996,2,39.0405505,-139.8880577,588.0,2.996,2022-07-11 01:56:19,,168.0,28.0,48.0,97.5,33.5,100.0,19.0,71.0,71.0,163.0,130.0,14.45,2022,7,11,1,2.73,82.0
76.0,787,28652.67,2.658,2,39.0405596,-139.888022,555.0,2.658,2022-07-11 01:56:20,,168.0,26.5,47.0,96.0,32.5,100.0,19.0,71.60000000000002,71.60000000000002,163.0,130.0,15.77,2022,7,11,1,2.73,82.0
71.0,787,28655.39,2.687,2,39.0405688,-139.8879939,328.0,2.687,2022-07-11 01:56:21,,168.0,25.5,51.0,88.0,27.5,90.5,19.0,72.20000000000005,72.20000000000005,164.0,130.0,17.07,2022,7,11,1,2.73,82.0
70.0,787,28658.25,3.027,2,39.0405867,-139.8879582,274.0,3.027,2022-07-11 01:56:22,,168.0,26.0,45.0,90.5,27.5,87.5,19.0,72.60000000000002,72.60000000000002,165.0,130.0,18.1,2022,7,11,1,2.73,82.0
77.0,788,28661.45,3.062,2,39.0406053,-139.887921,257.0,3.062,2022-07-11 01:56:23,,169.0,25.5,41.0,91.5,28.0,91.5,19.0,73.0,73.0,165.0,130.0,18.69,2022,7,11,1,2.73,82.0
79.0,788,28664.38,3.181,2,39.0406277,-139.8878941,284.0,3.181,2022-07-11 01:56:24,,168.0,23.5,44.0,85.5,28.5,97.5,19.0,73.39999999999998,73.39999999999998,166.0,130.0,18.71,2022,7,11,1,2.73,82.0
80.0,788,28667.48,3.024,2,39.0406548,-139.8878758,245.0,3.024,2022-07-11 01:56:25,,167.0,24.5,51.0,84.5,29.5,91.0,19.0,73.60000000000002,73.60000000000002,166.0,130.0,18.13,2022,7,11,1,2.73,82.0
84.0,788,28670.88,3.431,2,39.0406872,-139.8878572,156.0,3.431,2022-07-11 01:56:26,,168.0,21.5,51.0,72.5,24.5,77.0,19.0,73.79999999999995,73.79999999999995,167.0,130.0,16.54,2022,7,11,1,2.73,82.0
87.0,788,28674.35,3.42,2,39.0407186,-139.8878393,150.0,3.42,2022-07-11 01:56:27,,166.0,20.0,51.0,67.0,22.5,69.5,19.0,74.0,74.0,167.0,130.0,14.21,2022,7,11,1,2.73,82.0
90.0,789,28677.92,3.652,2,39.0407546,-139.8878213,153.0,3.652,2022-07-11 01:56:28,,166.0,18.5,51.0,63.5,22.0,69.0,19.0,74.20000000000005,74.20000000000005,167.0,130.0,11.78,2022,7,11,1,2.73,82.0
93.0,789,28681.8,3.792,2,39.0407914,-139.8877939,153.0,3.792,2022-07-11 01:56:29,,167.0,18.0,53.0,64.0,22.5,71.0,19.0,74.20000000000005,74.20000000000005,168.0,130.0,9.41,2022,7,11,1,2.73,82.0
92.0,789,28686.0,4.157,2,39.040837,-139.8877755,164.0,4.157,2022-07-11 01:56:30,,169.0,22.5,54.0,72.5,22.0,67.5,19.0,74.39999999999998,74.39999999999998,168.0,130.0,7.32,2022,7,11,1,2.73,82.0
92.0,789,28690.16,4.299,2,39.0408778,-139.8877574,172.0,4.299,2022-07-11 01:56:31,,169.0,20.5,48.0,68.0,22.5,69.0,19.0,74.60000000000002,74.60000000000002,168.0,130.0,5.63,2022,7,11,1,2.73,82.0
94.0,789,28694.33,4.017,2,39.0409175,-139.8877397,166.0,4.017,2022-07-11 01:56:32,,172.0,18.0,49.0,64.0,23.0,70.5,19.0,74.79999999999995,74.79999999999995,168.0,130.0,4.41,2022,7,11,1,2.73,82.0
95.0,789,28698.65,4.156,2,39.0409635,-139.8877212,152.0,4.156,2022-07-11 01:56:33,,173.0,13.5,44.0,52.0,21.0,67.0,19.0,74.79999999999995,74.79999999999995,168.0,130.0,3.57,2022,7,11,1,2.73,82.0
94.0,789,28702.95,4.361,2,39.0410089,-139.887703,135.0,4.361,2022-07-11 01:56:34,,174.0,10.0,50.0,42.0,17.0,60.0,19.0,74.79999999999995,74.79999999999995,168.0,130.0,3.05,2022,7,11,1,2.73,82.0
92.0,790,28707.59,4.35,2,39.0410553,-139.8876935,116.0,4.35,2022-07-11 01:56:35,,174.0,15.0,64.0,56.0,17.5,55.5,19.0,75.0,75.0,168.0,130.0,2.75,2022,7,11,1,2.73,82.0
89.0,790,28711.98,4.369,2,39.0411008,-139.8876754,134.0,4.369,2022-07-11 01:56:36,,174.0,20.5,72.0,69.5,17.5,51.0,19.0,75.0,75.0,169.0,130.0,2.64,2022,7,11,1,2.73,82.0
89.0,790,28716.61,4.465,2,39.0411505,-139.8876573,149.0,4.465,2022-07-11 01:56:37,,173.0,20.0,57.0,70.0,23.0,67.5,19.0,75.20000000000005,75.20000000000005,169.0,130.0,2.67,2022,7,11,1,2.73,82.0
92.0,790,28721.27,4.691,2,39.0411962,-139.887639,158.0,4.691,2022-07-11 01:56:38,,172.0,18.5,51.0,68.5,27.0,81.0,19.0,75.39999999999998,75.39999999999998,169.0,130.0,2.65,2022,7,11,1,2.73,82.0
94.0,790,28726.04,4.714,2,39.0412461,-139.8876298,164.0,4.714,2022-07-11 01:56:39,,173.0,17.5,53.0,69.5,22.0,72.5,19.0,75.39999999999998,75.39999999999998,169.0,130.0,2.55,2022,7,11,1,2.73,82.0
94.0,790,28730.75,4.691,2,39.0412953,-139.8876121,165.0,4.691,2022-07-11 01:56:40,,173.0,16.5,54.0,62.5,22.5,74.5,19.0,75.60000000000002,75.60000000000002,169.0,130.0,2.46,2022,7,11,1,2.73,82.0
96.0,791,28735.58,4.783,2,39.0413426,-139.8875932,170.0,4.783,2022-07-11 01:56:41,,172.0,16.5,47.0,59.5,21.5,72.0,19.0,75.60000000000002,75.60000000000002,169.0,130.0,2.37,2022,7,11,1,2.73,82.0
96.0,791,28740.2,4.668,2,39.0413879,-139.887566,167.0,4.668,2022-07-11 01:56:42,,172.0,19.5,54.0,65.5,20.0,67.5,19.0,75.79999999999995,75.79999999999995,169.0,130.0,2.28,2022,7,11,1,2.73,82.0
97.0,791,28745.08,5.049,2,39.0414374,-139.8875391,175.0,5.049,2022-07-11 01:56:43,,172.0,23.0,57.0,75.5,19.5,65.0,19.0,75.79999999999995,75.79999999999995,169.0,130.0,2.19,2022,7,11,1,2.73,82.0
97.0,791,28750.16,4.892,2,39.0414878,-139.8875116,192.0,4.892,2022-07-11 01:56:44,,172.0,21.5,53.0,76.5,21.5,70.0,19.0,76.0,76.0,169.0,130.0,2.1,2022,7,11,1,2.73,82.0
98.0,791,28754.96,4.811,2,39.0415325,-139.8874847,234.0,4.811,2022-07-11 01:56:45,,172.0,25.5,51.0,81.0,21.5,70.0,19.0,76.20000000000005,76.20000000000005,169.0,130.0,1.99,2022,7,11,1,2.73,82.0
97.0,792,28759.84,4.77,2,39.0415831,-139.8874661,254.0,4.77,2022-07-11 01:56:46,,172.0,26.0,49.0,80.5,23.5,77.0,19.0,76.39999999999998,76.39999999999998,170.0,130.0,1.99,2022,7,11,1,2.73,82.0
96.0,792,28764.75,4.734,2,39.041629,-139.8874387,272.0,4.734,2022-07-11 01:56:47,,172.0,26.0,51.0,84.0,25.5,83.5,19.0,76.60000000000002,76.60000000000002,170.0,130.0,2.19,2022,7,11,1,2.73,82.0
95.0,792,28769.51,4.913,2,39.0416744,-139.8874114,302.0,4.913,2022-07-11 01:56:48,,172.0,28.0,52.0,91.0,28.5,89.0,19.0,77.0,77.0,170.0,130.0,2.56,2022,7,11,1,2.73,82.0
95.0,793,28774.3,4.632,2,39.0417153,-139.8873752,371.0,4.632,2022-07-11 01:56:49,,171.0,34.0,51.0,97.0,35.5,97.0,19.0,77.39999999999998,77.39999999999998,170.0,130.0,3.17,2022,7,11,1,2.73,82.0
95.0,793,28778.89,4.78,2,39.041752,-139.8873296,396.0,4.78,2022-07-11 01:56:50,,172.0,33.0,49.0,96.0,35.5,97.0,19.0,77.79999999999995,77.79999999999995,170.0,130.0,4.03,2022,7,11,1,2.73,82.0
98.0,793,28783.33,4.436,2,39.0417871,-139.8872943,388.0,4.436,2022-07-11 01:56:51,,172.0,29.5,48.0,93.0,34.5,97.5,19.0,78.20000000000005,78.20000000000005,171.0,130.0,5.02,2022,7,11,1,2.73,82.0
100.0,794,28787.7,4.285,2,39.0418247,-139.8872567,363.0,4.285,2022-07-11 01:56:52,,172.0,28.0,48.0,92.5,33.5,97.0,19.0,78.60000000000002,78.60000000000002,171.0,130.0,5.94,2022,7,11,1,2.73,82.0
100.0,794,28791.97,4.393,2,39.0418613,-139.8872202,379.0,4.393,2022-07-11 01:56:53,,172.0,29.0,50.0,94.5,32.5,95.5,19.0,79.0,79.0,172.0,130.0,6.58,2022,7,11,1,2.73,82.0
101.0,795,28796.42,4.418,2,39.0418976,-139.8871929,419.0,4.418,2022-07-11 01:56:54,,172.0,30.0,51.0,97.0,31.5,94.0,19.0,79.60000000000002,79.60000000000002,172.0,130.0,6.94,2022,7,11,1,2.73,82.0
102.0,795,28800.79,4.42,2,39.0419384,-139.8871657,442.0,4.42,2022-07-11 01:56:55,,171.0,33.0,49.0,97.5,32.5,95.5,19.0,80.0,80.0,172.0,130.0,7.21,2022,7,11,1,2.73,82.0
101.0,795,28805.14,4.455,2,39.0419838,-139.8871474,454.0,4.455,2022-07-11 01:56:56,,171.0,31.5,49.0,95.0,32.0,96.5,19.0,80.39999999999998,80.39999999999998,173.0,130.0,7.48,2022,7,11,1,2.73,82.0
101.0,796,28809.54,4.324,2,39.0420294,-139.8871292,452.0,4.324,2022-07-11 01:56:57,,170.0,30.0,49.0,93.5,31.0,96.5,19.0,80.79999999999995,80.79999999999995,173.0,130.0,7.74,2022,7,11,1,2.73,82.0
100.0,796,28813.79,4.315,2,39.0420745,-139.887129,426.0,4.315,2022-07-11 01:56:58,,170.0,31.5,50.0,95.0,29.0,92.0,19.0,81.20000000000005,81.20000000000005,174.0,130.0,7.95,2022,7,11,1,2.73,82.0
99.0,797,28818.16,4.398,2,39.0421204,-139.887111,392.0,4.398,2022-07-11 01:56:59,,170.0,32.5,50.0,94.5,29.0,92.0,19.0,81.39999999999998,81.39999999999998,174.0,130.0,8.07,2022,7,11,1,2.73,82.0
103.0,797,28822.55,4.528,2,39.042166,-139.8871018,397.0,4.528,2022-07-11 01:57:00,,170.0,31.5,47.0,94.0,29.0,92.5,19.0,81.79999999999995,81.79999999999995,175.0,130.0,8.17,2022,7,11,1,2.73,82.0
106.0,798,28827.46,4.935,2,39.0422158,-139.8870747,407.0,4.935,2022-07-11 01:57:01,,170.0,30.0,46.0,94.0,29.0,93.5,19.0,82.0,82.0,175.0,130.0,8.23,2022,7,11,1,2.73,82.0
110.0,798,28832.34,4.928,2,39.0422616,-139.8870473,396.0,4.928,2022-07-11 01:57:02,,170.0,29.0,47.0,92.5,28.5,93.5,19.0,82.39999999999998,82.39999999999998,175.0,130.0,8.21,2022,7,11,1,2.73,82.0
113.0,798,28837.11,4.782,2,39.0423023,-139.8870112,404.0,4.782,2022-07-11 01:57:03,,171.0,29.5,48.0,88.5,27.5,92.5,19.0,83.0,83.0,176.0,130.0,8.03,2022,7,11,1,2.73,82.0
112.0,799,28841.72,4.511,2,39.0423252,-139.8869571,440.0,4.511,2022-07-11 01:57:04,,171.0,29.0,51.0,93.0,28.5,92.5,19.0,83.39999999999998,83.39999999999998,176.0,130.0,7.78,2022,7,11,1,2.73,82.0
110.0,799,28846.2,4.535,2,39.0423302,-139.8869017,486.0,4.535,2022-07-11 01:57:05,,171.0,36.0,52.0,97.5,28.5,95.5,19.0,83.79999999999995,83.79999999999995,176.0,130.0,7.49,2022,7,11,1,2.73,82.0
109.0,800,28850.77,4.762,2,39.0423258,-139.88684,539.0,4.762,2022-07-11 01:57:06,,171.0,37.0,48.0,99.0,30.5,98.0,19.0,84.39999999999998,84.39999999999998,177.0,130.0,7.23,2022,7,11,1,2.73,82.0
108.0,800,28855.79,4.765,2,39.0423167,-139.886784,582.0,4.765,2022-07-11 01:57:07,,171.0,33.0,47.0,97.0,32.0,98.0,19.0,85.0,85.0,177.0,130.0,7.29,2022,7,11,1,2.73,82.0
107.0,801,28860.53,4.685,2,39.0423033,-139.8867214,534.0,4.685,2022-07-11 01:57:08,,171.0,30.5,48.0,93.0,31.0,96.0,19.0,85.60000000000002,85.60000000000002,178.0,130.0,7.63,2022,7,11,1,2.73,82.0
106.0,801,28865.21,4.599,2,39.042294,-139.886666,450.0,4.599,2022-07-11 01:57:09,,171.0,28.5,49.0,91.5,27.0,93.5,19.0,86.20000000000005,86.20000000000005,178.0,130.0,8.13,2022,7,11,1,2.73,82.0
105.0,802,28869.89,4.46,2,39.0422847,-139.8866016,423.0,4.46,2022-07-11 01:57:10,,171.0,29.5,51.0,94.5,28.0,92.5,19.0,86.60000000000002,86.60000000000002,179.0,130.0,8.74,2022,7,11,1,2.73,82.0
104.0,802,28874.51,4.569,2,39.0422711,-139.886547,403.0,4.569,2022-07-11 01:57:11,,171.0,30.5,53.0,96.5,29.0,92.5,19.0,87.20000000000005,87.20000000000005,179.0,130.0,9.36,2022,7,11,1,2.73,82.0
103.0,803,28879.03,4.444,2,39.0422619,-139.8864918,427.0,4.444,2022-07-11 01:57:12,,171.0,30.5,52.0,96.5,29.0,93.0,19.0,87.60000000000002,87.60000000000002,180.0,130.0,9.92,2022,7,11,1,2.73,82.0
104.0,803,28883.61,4.583,2,39.0422529,-139.8864287,455.0,4.583,2022-07-11 01:57:13,,172.0,29.0,50.0,97.0,30.0,94.5,19.0,88.20000000000005,88.20000000000005,181.0,130.0,10.46,2022,7,11,1,2.73,82.0
105.0,803,28888.17,4.623,2,39.0422438,-139.8863744,458.0,4.623,2022-07-11 01:57:14,,172.0,28.5,50.0,95.5,29.0,95.5,19.0,88.60000000000002,88.60000000000002,181.0,130.0,10.98,2022,7,11,1,2.73,82.0
105.0,804,28892.84,4.716,2,39.0422347,-139.8863196,454.0,4.716,2022-07-11 01:57:15,,173.0,27.0,49.0,92.0,29.5,94.5,19.0,89.20000000000005,89.20000000000005,182.0,130.0,11.2,2022,7,11,1,2.73,82.0
106.0,804,28897.65,4.709,2,39.042221,-139.8862557,447.0,4.709,2022-07-11 01:57:16,,173.0,26.0,49.0,91.0,29.5,94.0,19.0,89.60000000000002,89.60000000000002,182.0,130.0,11.08,2022,7,11,1,2.73,82.0
105.0,805,28902.43,4.546,2,39.0422119,-139.8862009,432.0,4.546,2022-07-11 01:57:17,,174.0,27.0,50.0,95.0,29.5,94.5,19.0,90.20000000000005,90.20000000000005,183.0,130.0,10.66,2022,7,11,1,2.73,82.0
106.0,805,28907.13,4.654,2,39.0422074,-139.8861379,440.0,4.654,2022-07-11 01:57:18,,174.0,28.0,51.0,95.0,28.0,96.5,19.0,90.60000000000002,90.60000000000002,183.0,130.0,9.98,2022,7,11,1,2.73,82.0
107.0,806,28912.02,4.693,2,39.0421936,-139.8860823,449.0,4.693,2022-07-11 01:57:19,,175.0,28.5,49.0,95.0,29.5,97.5,19.0,91.20000000000005,91.20000000000005,184.0,130.0,9.37,2022,7,11,1,2.73,82.0
107.0,806,28916.75,4.695,2,39.0421846,-139.8860192,455.0,4.695,2022-07-11 01:57:20,,175.0,29.5,50.0,94.5,31.5,98.0,19.0,91.60000000000002,91.60000000000002,184.0,130.0,8.9,2022,7,11,1,2.73,82.0
108.0,807,28921.34,4.698,2,39.0421756,-139.8859649,456.0,4.698,2022-07-11 01:57:21,,175.0,30.0,50.0,95.0,32.0,97.0,19.0,92.20000000000005,92.20000000000005,184.0,130.0,8.62,2022,7,11,1,2.73,82.0
108.0,807,28926.18,4.661,2,39.0421619,-139.885901,454.0,4.661,2022-07-11 01:57:22,,175.0,30.0,51.0,96.0,29.5,93.5,19.0,92.60000000000002,92.60000000000002,185.0,130.0,8.55,2022,7,11,1,2.73,82.0
108.0,807,28930.74,4.679,2,39.0421529,-139.8858471,449.0,4.679,2022-07-11 01:57:23,,175.0,28.5,50.0,93.5,32.5,96.5,19.0,93.0,93.0,185.0,130.0,8.67,2022,7,11,1,2.73,82.0
